Date,BBCA,BYAN,TPIA,BBRI,BMRI,DSSA,TLKM,ASII,BBNI,ICBP
2019-02-13,4658.44677734375,1353.698486328125,1370.473876953125,2457.221923828125,2537.322021484375,1500.0,2954.650146484375,5112.45068359375,3354.495849609375,9218.3408203125
2019-02-14,4624.06640625,1360.8612060546875,1382.764892578125,2463.704833984375,2511.07421875,1550.0,2915.6708984375,5062.4921875,3402.97119140625,9284.6611328125
2019-02-15,4606.87646484375,1339.3739013671875,1364.328125,2444.255126953125,2511.07421875,1550.0,2954.650146484375,5062.4921875,3402.97119140625,9218.3408203125
2019-02-16,4606.87646484375,1339.3739013671875,1364.328125,2444.255126953125,2511.07421875,1550.0,2954.650146484375,5062.4921875,3402.97119140625,9218.3408203125
2019-02-17,4606.87646484375,1339.3739013671875,1364.328125,2444.255126953125,2511.07421875,1550.0,2954.650146484375,5062.4921875,3402.97119140625,9218.3408203125
2019-02-18,4710.015625,1360.8612060546875,1345.8912353515625,2489.638916015625,2546.07177734375,1550.0,3040.405029296875,5245.67431640625,3480.531982421875,9328.8740234375
2019-02-19,4624.06640625,1360.8612060546875,1315.1632080078125,2535.023193359375,2519.823486328125,1550.0,3055.9970703125,5179.06201171875,3441.751708984375,9262.5537109375
2019-02-20,4727.205078125,1360.8612060546875,1315.1632080078125,2522.056396484375,2484.82568359375,1550.0,3017.017578125,5179.06201171875,3422.36181640625,9284.6611328125
2019-02-21,4731.50341796875,1348.3267822265625,1370.473876953125,2535.023193359375,2563.570556640625,1550.0,3017.017578125,5129.1025390625,3461.141845703125,9262.5537109375
2019-02-22,4718.61181640625,1360.8612060546875,1364.328125,2528.539306640625,2484.82568359375,1550.0,2993.6298828125,5079.14501953125,3383.58154296875,9196.236328125
2019-02-23,4718.61181640625,1360.8612060546875,1364.328125,2528.539306640625,2484.82568359375,1550.0,2993.6298828125,5079.14501953125,3383.58154296875,9196.236328125
2019-02-24,4718.61181640625,1360.8612060546875,1364.328125,2528.539306640625,2484.82568359375,1550.0,2993.6298828125,5079.14501953125,3383.58154296875,9196.236328125
2019-02-25,4718.61181640625,1360.8612060546875,1395.0562744140625,2567.4404296875,2537.322021484375,1550.0,3048.20068359375,5095.79736328125,3412.66650390625,9063.59765625
2019-02-26,4774.478515625,1346.5361328125,1419.638916015625,2554.47314453125,2546.07177734375,1550.0,3063.792724609375,5062.4921875,3432.05615234375,9196.236328125
2019-02-27,4783.0732421875,1359.070556640625,1419.638916015625,2509.089599609375,2519.823486328125,1552.5,3048.20068359375,5062.4921875,3432.05615234375,9218.3408203125
2019-02-28,4740.09765625,1359.070556640625,1401.201904296875,2496.122314453125,2493.575439453125,1552.5,3009.2216796875,4762.73876953125,3412.66650390625,9041.4912109375
2019-03-01,4761.5859375,1346.5361328125,1407.3472900390625,2509.089599609375,2511.07421875,1552.5,3048.20068359375,4812.6982421875,3480.531982421875,9107.810546875
2019-03-02,4761.5859375,1346.5361328125,1407.3472900390625,2509.089599609375,2511.07421875,1552.5,3048.20068359375,4812.6982421875,3480.531982421875,9107.810546875
2019-03-03,4761.5859375,1346.5361328125,1407.3472900390625,2509.089599609375,2511.07421875,1552.5,3048.20068359375,4812.6982421875,3480.531982421875,9107.810546875
2019-03-04,4757.28955078125,1346.5361328125,1407.3472900390625,2515.57275390625,2484.82568359375,1550.0,3001.425537109375,4762.73876953125,3470.837158203125,9152.0224609375
2019-03-05,4722.90869140625,1346.5361328125,1413.4931640625,2502.605712890625,2432.32958984375,1450.0,3017.017578125,4862.6572265625,3412.66650390625,9085.7041015625
2019-03-06,4718.61181640625,1346.5361328125,1401.201904296875,2528.539306640625,2476.076171875,1450.0,2978.0380859375,4879.30908203125,3412.66650390625,9063.59765625
2019-03-07,4718.61181640625,1346.5361328125,1401.201904296875,2528.539306640625,2476.076171875,1450.0,2978.0380859375,4879.30908203125,3412.66650390625,9063.59765625
2019-03-08,4675.63671875,1346.5361328125,1388.91064453125,2496.122314453125,2414.830810546875,1450.0,2915.6708984375,4762.73876953125,3364.190673828125,9063.59765625
2019-03-09,4675.63671875,1346.5361328125,1388.91064453125,2496.122314453125,2414.830810546875,1450.0,2915.6708984375,4762.73876953125,3364.190673828125,9063.59765625
2019-03-10,4675.63671875,1346.5361328125,1388.91064453125,2496.122314453125,2414.830810546875,1450.0,2915.6708984375,4762.73876953125,3364.190673828125,9063.59765625
2019-03-11,4731.50341796875,1289.237060546875,1352.036865234375,2502.605712890625,2397.331787109375,1450.0,2962.446044921875,4812.6982421875,3364.190673828125,9107.810546875
2019-03-12,4727.205078125,1346.5361328125,1352.036865234375,2489.638916015625,2353.585205078125,1452.5,2931.2626953125,4779.39111328125,3364.190673828125,9041.4912109375
2019-03-13,4727.205078125,1332.2113037109375,1370.473876953125,2457.221923828125,2344.835693359375,1452.5,2900.0791015625,4746.08642578125,3335.10595703125,9152.0224609375
2019-03-14,4710.015625,1360.8612060546875,1388.91064453125,2489.638916015625,2414.830810546875,1452.5,2915.6708984375,4796.04443359375,3422.36181640625,9174.12890625
2019-03-15,4761.5859375,1360.8612060546875,1395.0562744140625,2560.95654296875,2484.82568359375,1452.5,2923.46630859375,4879.30908203125,3519.312255859375,9218.3408203125
2019-03-16,4761.5859375,1360.8612060546875,1395.0562744140625,2560.95654296875,2484.82568359375,1452.5,2923.46630859375,4879.30908203125,3519.312255859375,9218.3408203125
2019-03-17,4761.5859375,1360.8612060546875,1395.0562744140625,2560.95654296875,2484.82568359375,1452.5,2923.46630859375,4879.30908203125,3519.312255859375,9218.3408203125
2019-03-18,4770.1806640625,1364.4422607421875,1382.764892578125,2593.3740234375,2484.82568359375,1452.5,2978.0380859375,4879.30908203125,3625.958251953125,9174.12890625
2019-03-19,4718.61181640625,1364.4422607421875,1376.619384765625,2580.4072265625,2581.069091796875,1452.5,2946.854248046875,4846.0029296875,3625.958251953125,9107.810546875
2019-03-20,4701.4208984375,1364.4422607421875,1382.764892578125,2586.890380859375,2589.818359375,1502.5,2931.2626953125,4846.0029296875,3606.56787109375,9174.12890625
2019-03-21,4705.71826171875,1364.4422607421875,1382.764892578125,2586.890380859375,2616.066650390625,1502.5,2954.650146484375,4829.35009765625,3693.82373046875,9174.12890625
2019-03-22,4714.31396484375,1364.4422607421875,1382.764892578125,2625.791015625,2607.317138671875,1502.5,2962.446044921875,4812.6982421875,3722.90869140625,9129.916015625
2019-03-23,4714.31396484375,1364.4422607421875,1382.764892578125,2625.791015625,2607.317138671875,1502.5,2962.446044921875,4812.6982421875,3722.90869140625,9129.916015625
2019-03-24,4714.31396484375,1364.4422607421875,1382.764892578125,2625.791015625,2607.317138671875,1502.5,2962.446044921875,4812.6982421875,3722.90869140625,9129.916015625
2019-03-25,4688.529296875,1371.604736328125,1358.1824951171875,2599.857421875,2511.07421875,1502.5,2954.650146484375,4696.12744140625,3567.78759765625,8311.9833984375
2019-03-26,4701.4208984375,1371.604736328125,1431.93017578125,2632.2744140625,2554.82080078125,1502.5,2978.0380859375,4729.43359375,3635.6533203125,8466.7275390625
2019-03-27,4714.31396484375,1371.604736328125,1438.0755615234375,2625.791015625,2528.572509765625,1502.5,2978.0380859375,4779.39111328125,3625.958251953125,8090.91845703125
2019-03-28,4701.4208984375,1371.604736328125,1370.473876953125,2638.7578125,2581.069091796875,1450.0,3024.8134765625,4729.43359375,3655.04296875,8201.4501953125
2019-03-29,4735.80126953125,1353.698486328125,1364.328125,2664.691650390625,2616.066650390625,1450.0,3087.180908203125,4862.6572265625,3645.34814453125,8245.6640625
2019-03-30,4735.80126953125,1353.698486328125,1364.328125,2664.691650390625,2616.066650390625,1450.0,3087.180908203125,4862.6572265625,3645.34814453125,8245.6640625
2019-03-31,4735.80126953125,1353.698486328125,1364.328125,2664.691650390625,2616.066650390625,1450.0,3087.180908203125,4862.6572265625,3645.34814453125,8245.6640625
2019-04-01,4727.205078125,1353.698486328125,1395.0562744140625,2690.625244140625,2624.81591796875,1450.0,3063.792724609375,4895.96240234375,3664.738037109375,8179.3447265625
2019-04-02,4727.205078125,1353.698486328125,1370.473876953125,2690.625244140625,2598.568115234375,1450.0,3063.792724609375,4945.9208984375,3674.43359375,7958.2802734375
2019-04-03,4727.205078125,1353.698486328125,1370.473876953125,2690.625244140625,2598.568115234375,1450.0,3063.792724609375,4945.9208984375,3674.43359375,7958.2802734375
2019-04-04,4761.5859375,1360.8612060546875,1382.764892578125,2736.00927734375,2686.061767578125,1452.5,3141.752197265625,5029.185546875,3761.688720703125,8002.49365234375
2019-04-05,4752.99072265625,1360.8612060546875,1370.473876953125,2768.4267578125,2642.314697265625,1452.5,3165.139892578125,5095.79736328125,3771.384521484375,8024.60009765625
2019-04-06,4752.99072265625,1360.8612060546875,1370.473876953125,2768.4267578125,2642.314697265625,1452.5,3165.139892578125,5095.79736328125,3771.384521484375,8024.60009765625
2019-04-07,4752.99072265625,1360.8612060546875,1370.473876953125,2768.4267578125,2642.314697265625,1452.5,3165.139892578125,5095.79736328125,3771.384521484375,8024.60009765625
2019-04-08,4710.015625,1360.8612060546875,1290.580810546875,2755.4599609375,2624.81591796875,1450.0,3079.384521484375,5012.53271484375,3674.43359375,7980.38720703125
2019-04-09,4757.28955078125,1360.8612060546875,1296.7264404296875,2787.876953125,2686.061767578125,1450.0,3079.384521484375,5112.45068359375,3751.994384765625,8179.3447265625
2019-04-10,4748.69287109375,1360.8612060546875,1278.28955078125,2794.3603515625,2642.314697265625,1450.0,3063.792724609375,5095.79736328125,3761.688720703125,8223.556640625
2019-04-11,4710.015625,1360.8612060546875,1278.28955078125,2787.876953125,2589.818359375,1450.0,3032.609130859375,5012.53271484375,3732.603759765625,8002.49365234375
2019-04-12,4727.205078125,1360.8612060546875,1290.580810546875,2794.3603515625,2563.570556640625,1450.0,2985.833740234375,5012.53271484375,3751.994384765625,8002.49365234375
2019-04-13,4727.205078125,1360.8612060546875,1290.580810546875,2794.3603515625,2563.570556640625,1450.0,2985.833740234375,5012.53271484375,3751.994384765625,8002.49365234375
2019-04-14,4727.205078125,1360.8612060546875,1290.580810546875,2794.3603515625,2563.570556640625,1450.0,2985.833740234375,5012.53271484375,3751.994384765625,8002.49365234375
2019-04-15,4731.50341796875,1360.8612060546875,1284.43505859375,2820.294189453125,2572.31982421875,1450.0,2985.833740234375,5062.4921875,3742.298583984375,8002.49365234375
2019-04-16,4722.90869140625,1360.8612060546875,1290.580810546875,2813.810791015625,2668.5625,1450.0,3017.017578125,5162.4091796875,3761.688720703125,8024.60009765625
2019-04-17,4722.90869140625,1360.8612060546875,1290.580810546875,2813.810791015625,2668.5625,1450.0,3017.017578125,5162.4091796875,3761.688720703125,8024.60009765625
2019-04-18,4834.642578125,1382.348388671875,1290.580810546875,2891.611572265625,2729.808837890625,1450.0,3009.2216796875,5229.0205078125,3819.859375,8046.70654296875
2019-04-19,4834.642578125,1382.348388671875,1290.580810546875,2891.611572265625,2729.808837890625,1450.0,3009.2216796875,5229.0205078125,3819.859375,8046.70654296875
2019-04-20,4834.642578125,1382.348388671875,1290.580810546875,2891.611572265625,2729.808837890625,1450.0,3009.2216796875,5229.0205078125,3819.859375,8046.70654296875
2019-04-21,4834.642578125,1382.348388671875,1290.580810546875,2891.611572265625,2729.808837890625,1450.0,3009.2216796875,5229.0205078125,3819.859375,8046.70654296875
2019-04-22,4834.642578125,1382.348388671875,1253.70703125,2878.644775390625,2712.309814453125,1450.0,2946.854248046875,5012.53271484375,3751.994384765625,7980.38720703125
2019-04-23,4838.94091796875,1382.348388671875,1235.2701416015625,2872.161376953125,2686.061767578125,1450.0,3001.425537109375,5095.79736328125,3800.468994140625,8135.1328125
2019-04-24,4883.1748046875,1382.348388671875,1235.2701416015625,2852.7109375,2686.061767578125,1450.0,2993.6298828125,5095.79736328125,3800.468994140625,8135.1328125
2019-04-25,4852.8173828125,1382.348388671875,1253.70703125,2807.3271484375,2677.312255859375,1450.0,2985.833740234375,5029.185546875,3722.90869140625,8024.60009765625
2019-04-26,4874.5009765625,1360.8612060546875,1247.5614013671875,2807.3271484375,2703.560546875,1450.0,3048.20068359375,5095.79736328125,3742.298583984375,8113.025390625
2019-04-27,4874.5009765625,1360.8612060546875,1247.5614013671875,2807.3271484375,2703.560546875,1450.0,3048.20068359375,5095.79736328125,3742.298583984375,8113.025390625
2019-04-28,4874.5009765625,1360.8612060546875,1247.5614013671875,2807.3271484375,2703.560546875,1450.0,3048.20068359375,5095.79736328125,3742.298583984375,8113.025390625
2019-04-29,4930.87890625,1360.8612060546875,1235.2701416015625,2813.810791015625,2721.05908203125,1450.0,3009.2216796875,5062.4921875,3732.603759765625,8223.556640625
2019-04-30,4987.2568359375,1360.8612060546875,1253.70703125,2833.26123046875,2703.560546875,1450.0,2954.650146484375,5079.14501953125,3722.90869140625,8599.365234375
2019-05-01,4987.2568359375,1360.8612060546875,1253.70703125,2833.26123046875,2703.560546875,1450.0,2954.650146484375,5079.14501953125,3722.90869140625,8599.365234375
2019-05-02,4930.87890625,1360.8612060546875,1253.70703125,2833.26123046875,2694.81103515625,1450.0,2985.833740234375,4979.2275390625,3655.04296875,8577.2578125
2019-05-03,4922.20556640625,1360.8612060546875,1259.8525390625,2839.744384765625,2677.312255859375,1450.0,2978.0380859375,4945.9208984375,3587.177978515625,8510.939453125
2019-05-04,4922.20556640625,1360.8612060546875,1259.8525390625,2839.744384765625,2677.312255859375,1450.0,2978.0380859375,4945.9208984375,3587.177978515625,8510.939453125
2019-05-05,4922.20556640625,1360.8612060546875,1259.8525390625,2839.744384765625,2677.312255859375,1450.0,2978.0380859375,4945.9208984375,3587.177978515625,8510.939453125
2019-05-06,4874.5009765625,1360.8612060546875,1247.5614013671875,2742.492919921875,2633.565185546875,1450.0,2993.6298828125,4945.9208984375,3441.751708984375,8488.8330078125
2019-05-07,4909.19482421875,1360.8612060546875,1284.43505859375,2755.4599609375,2677.312255859375,1450.0,3040.405029296875,5118.7900390625,3470.837158203125,8577.2578125
2019-05-08,4943.888671875,1360.8612060546875,1309.017578125,2736.00927734375,2633.565185546875,1450.0,3040.405029296875,5033.7607421875,3393.276123046875,8577.2578125
2019-05-09,4883.1748046875,1360.8612060546875,1327.4547119140625,2671.1748046875,2624.81591796875,1450.0,2962.446044921875,4863.7001953125,3325.41064453125,8555.1513671875
2019-05-10,4865.82763671875,1360.8612060546875,1358.1824951171875,2671.1748046875,2616.066650390625,1450.0,2954.650146484375,4880.7060546875,3335.10595703125,8687.7900390625
2019-05-11,4865.82763671875,1360.8612060546875,1358.1824951171875,2671.1748046875,2616.066650390625,1450.0,2954.650146484375,4880.7060546875,3335.10595703125,8687.7900390625
2019-05-12,4865.82763671875,1360.8612060546875,1358.1824951171875,2671.1748046875,2616.066650390625,1450.0,2954.650146484375,4880.7060546875,3335.10595703125,8687.7900390625
2019-05-13,4865.82763671875,1346.5361328125,1321.3089599609375,2658.2080078125,2633.565185546875,1450.0,2939.058349609375,4778.671875,3296.325439453125,8510.939453125
2019-05-14,4766.08251953125,1294.6085205078125,1265.998291015625,2625.791015625,2607.317138671875,1450.0,2931.2626953125,4761.66455078125,3276.935302734375,8533.0439453125
2019-05-15,4735.72509765625,1294.6085205078125,1229.12451171875,2522.056396484375,2598.568115234375,1450.0,2853.303466796875,4727.65380859375,3189.6796875,8422.5146484375
2019-05-16,4579.603515625,1294.6085205078125,1224.2081298828125,2502.605712890625,2572.31982421875,1450.0,2806.52734375,4608.61181640625,3170.289306640625,8400.4072265625
2019-05-17,4492.8681640625,1353.698486328125,1224.2081298828125,2457.221923828125,2476.076171875,1450.0,2736.36474609375,4557.59326171875,3141.204345703125,8223.556640625
2019-05-18,4492.8681640625,1353.698486328125,1224.2081298828125,2457.221923828125,2476.076171875,1450.0,2736.36474609375,4557.59326171875,3141.204345703125,8223.556640625
2019-05-19,4492.8681640625,1353.698486328125,1224.2081298828125,2457.221923828125,2476.076171875,1450.0,2736.36474609375,4557.59326171875,3141.204345703125,8223.556640625
2019-05-20,4666.337890625,1353.698486328125,1226.6661376953125,2431.2880859375,2528.572509765625,1450.0,2806.52734375,4693.6416015625,3267.240478515625,8289.8759765625
2019-05-21,4735.72509765625,1353.698486328125,1235.2701416015625,2431.2880859375,2537.322021484375,1450.0,2806.52734375,4761.66455078125,3335.10595703125,8510.939453125
2019-05-22,4735.72509765625,1353.698486328125,1216.9248046875,2444.255126953125,2554.82080078125,1450.0,2759.75244140625,4761.66455078125,3295.908203125,8400.4072265625
2019-05-23,4861.4912109375,1353.698486328125,1234.203857421875,2496.122314453125,2651.064208984375,1450.0,2853.303466796875,4829.689453125,3375.32763671875,8599.365234375
2019-05-24,4865.82763671875,1353.698486328125,1258.8878173828125,2584.86328125,2694.81103515625,1450.0,2923.46630859375,4880.7060546875,3434.892333984375,8577.2578125
2019-05-25,4865.82763671875,1353.698486328125,1258.8878173828125,2584.86328125,2694.81103515625,1450.0,2923.46630859375,4880.7060546875,3434.892333984375,8577.2578125
2019-05-26,4865.82763671875,1353.698486328125,1258.8878173828125,2584.86328125,2694.81103515625,1450.0,2923.46630859375,4880.7060546875,3434.892333984375,8577.2578125
2019-05-27,4930.87890625,1353.698486328125,1252.716796875,2631.860595703125,2790.993408203125,1450.0,2978.0380859375,4846.6953125,3454.747314453125,8643.5771484375
2019-05-28,4974.2470703125,1353.698486328125,1265.0587158203125,2558.00732421875,2664.54052734375,1450.0,2876.691162109375,4812.68359375,3236.343505859375,8599.365234375
2019-05-29,4978.58349609375,1353.698486328125,1258.8878173828125,2645.288330078125,2727.76708984375,1450.0,2946.854248046875,4897.71337890625,3236.343505859375,8599.365234375
2019-05-30,4978.58349609375,1353.698486328125,1258.8878173828125,2645.288330078125,2727.76708984375,1450.0,2946.854248046875,4897.71337890625,3236.343505859375,8599.365234375
2019-05-31,5047.97119140625,1353.698486328125,1258.8878173828125,2752.711181640625,2772.928466796875,1450.0,3040.405029296875,5067.771484375,3335.61767578125,8665.6845703125
2019-06-01,5047.97119140625,1353.698486328125,1258.8878173828125,2752.711181640625,2772.928466796875,1450.0,3040.405029296875,5067.771484375,3335.61767578125,8665.6845703125
2019-06-02,5047.97119140625,1353.698486328125,1258.8878173828125,2752.711181640625,2772.928466796875,1450.0,3040.405029296875,5067.771484375,3335.61767578125,8665.6845703125
2019-06-03,5047.97119140625,1353.698486328125,1258.8878173828125,2752.711181640625,2772.928466796875,1450.0,3040.405029296875,5067.771484375,3335.61767578125,8665.6845703125
2019-06-04,5047.97119140625,1353.698486328125,1258.8878173828125,2752.711181640625,2772.928466796875,1450.0,3040.405029296875,5067.771484375,3335.61767578125,8665.6845703125
2019-06-05,5047.97119140625,1353.698486328125,1258.8878173828125,2752.711181640625,2772.928466796875,1450.0,3040.405029296875,5067.771484375,3335.61767578125,8665.6845703125
2019-06-06,5047.97119140625,1353.698486328125,1258.8878173828125,2752.711181640625,2772.928466796875,1450.0,3040.405029296875,5067.771484375,3335.61767578125,8665.6845703125
2019-06-07,5047.97119140625,1353.698486328125,1258.8878173828125,2752.711181640625,2772.928466796875,1450.0,3040.405029296875,5067.771484375,3335.61767578125,8665.6845703125
2019-06-08,5047.97119140625,1353.698486328125,1258.8878173828125,2752.711181640625,2772.928466796875,1450.0,3040.405029296875,5067.771484375,3335.61767578125,8665.6845703125
2019-06-09,5047.97119140625,1353.698486328125,1258.8878173828125,2752.711181640625,2772.928466796875,1450.0,3040.405029296875,5067.771484375,3335.61767578125,8665.6845703125
2019-06-10,5100.01171875,1353.698486328125,1167.556884765625,2839.99267578125,2836.155029296875,1450.0,3149.548095703125,5220.82568359375,3444.81982421875,8665.6845703125
2019-06-11,5126.0322265625,1353.698486328125,1234.203857421875,2839.99267578125,2845.187255859375,1450.0,3133.956298828125,5186.81396484375,3405.10986328125,8975.1728515625
2019-06-12,5069.65478515625,1228.3560791015625,1240.374755859375,2826.56494140625,2845.187255859375,1450.0,3113.8876953125,5101.7841796875,3415.037841796875,8975.1728515625
2019-06-13,5034.9599609375,1228.3560791015625,1204.5828857421875,2819.850830078125,2827.12255859375,1450.0,3153.404296875,5101.7841796875,3434.892333984375,8842.5341796875
2019-06-14,5030.62451171875,1228.3560791015625,1184.83544921875,2839.99267578125,2827.12255859375,1450.0,3153.404296875,5050.76611328125,3375.32763671875,8820.4287109375
2019-06-15,5030.62451171875,1228.3560791015625,1184.83544921875,2839.99267578125,2827.12255859375,1450.0,3153.404296875,5050.76611328125,3375.32763671875,8820.4287109375
2019-06-16,5030.62451171875,1228.3560791015625,1184.83544921875,2839.99267578125,2827.12255859375,1450.0,3153.404296875,5050.76611328125,3375.32763671875,8820.4287109375
2019-06-17,5026.287109375,1228.3560791015625,1202.1143798828125,2819.850830078125,2818.09033203125,1450.0,3082.274658203125,5016.75439453125,3355.472900390625,8920.84375
2019-06-18,5117.35986328125,1160.3131103515625,1202.1143798828125,2860.134521484375,2836.155029296875,1450.0,3145.500732421875,5101.7841796875,3464.675048828125,9077.7431640625
2019-06-19,5152.05224609375,1153.150634765625,1209.5196533203125,2880.276123046875,2881.31689453125,1450.0,3145.500732421875,5101.7841796875,3534.16650390625,9077.7431640625
2019-06-20,5126.0322265625,1153.150634765625,1209.5196533203125,2893.703857421875,2872.284423828125,1450.0,3192.920654296875,5169.80859375,3494.45703125,9100.158203125
2019-06-21,5100.01171875,1321.4677734375,1226.798583984375,2927.273681640625,2881.31689453125,1450.0,3192.920654296875,5067.771484375,3514.311767578125,8988.0869140625
2019-06-22,5100.01171875,1321.4677734375,1226.798583984375,2927.273681640625,2881.31689453125,1450.0,3192.920654296875,5067.771484375,3514.311767578125,8988.0869140625
2019-06-23,5100.01171875,1321.4677734375,1226.798583984375,2927.273681640625,2881.31689453125,1450.0,3192.920654296875,5067.771484375,3514.311767578125,8988.0869140625
2019-06-24,5095.67529296875,1330.4207763671875,1221.8616943359375,2893.703857421875,2881.31689453125,1450.0,3145.500732421875,4999.74853515625,3524.239013671875,8920.84375
2019-06-25,5126.0322265625,1423.5323486328125,1221.8616943359375,2907.1318359375,2872.284423828125,1450.0,3169.210693359375,4999.74853515625,3544.093994140625,8965.6708984375
2019-06-26,5087.00146484375,1430.6947021484375,1214.456298828125,2927.273681640625,2872.284423828125,1450.0,3145.500732421875,4931.72412109375,3514.311767578125,9010.5009765625
2019-06-27,5147.71630859375,1396.6732177734375,1219.3931884765625,2940.701416015625,2890.34912109375,1450.0,3232.436767578125,5016.75439453125,3534.16650390625,9100.158203125
2019-06-28,5199.7568359375,1494.0162353515625,1226.798583984375,2927.273681640625,2899.38134765625,1450.0,3271.953125,5067.771484375,3653.295654296875,9100.158203125
2019-06-29,5199.7568359375,1494.0162353515625,1226.798583984375,2927.273681640625,2899.38134765625,1450.0,3271.953125,5067.771484375,3653.295654296875,9100.158203125
2019-06-30,5199.7568359375,1494.0162353515625,1226.798583984375,2927.273681640625,2899.38134765625,1450.0,3271.953125,5067.771484375,3653.295654296875,9100.158203125
2019-07-01,5195.42041015625,1484.439453125,1214.456298828125,2967.55712890625,2890.34912109375,1450.0,3335.17919921875,5016.75439453125,3722.78759765625,9077.7431640625
2019-07-02,5204.09423828125,1484.439453125,1219.3931884765625,2960.84326171875,2899.38134765625,1450.0,3358.88916015625,4965.7373046875,3712.86083984375,9077.7431640625
2019-07-03,5204.09423828125,1302.475830078125,1209.5196533203125,2954.129150390625,2899.38134765625,1450.0,3350.985595703125,4948.73046875,3702.932861328125,9077.7431640625
2019-07-04,5195.42041015625,1302.475830078125,1224.330078125,2947.41552734375,2899.38134765625,1450.0,3358.88916015625,4931.72412109375,3722.78759765625,9055.3291015625
2019-07-05,5178.07275390625,1310.137451171875,1184.83544921875,2954.129150390625,2827.12255859375,1450.0,3382.598876953125,4863.7001953125,3653.295654296875,9055.3291015625
2019-07-06,5178.07275390625,1310.137451171875,1184.83544921875,2954.129150390625,2827.12255859375,1450.0,3382.598876953125,4863.7001953125,3653.295654296875,9055.3291015625
2019-07-07,5178.07275390625,1310.137451171875,1184.83544921875,2954.129150390625,2827.12255859375,1450.0,3382.598876953125,4863.7001953125,3653.295654296875,9055.3291015625
2019-07-08,5100.01171875,1310.137451171875,1184.83544921875,2954.129150390625,2845.187255859375,1450.0,3374.69580078125,4965.7373046875,3563.948974609375,8988.0869140625
2019-07-09,5204.09423828125,1310.137451171875,1160.1514892578125,2960.84326171875,2854.219482421875,1450.0,3437.921630859375,4948.73046875,3633.441162109375,9055.3291015625
2019-07-10,5204.09423828125,1312.0528564453125,1167.556884765625,3001.126953125,2872.284423828125,1450.0,3390.502197265625,5067.771484375,3633.441162109375,9077.7431640625
2019-07-11,5225.77783203125,1312.0528564453125,1172.493408203125,3027.982666015625,2890.34912109375,1450.0,3374.69580078125,5118.7900390625,3673.150390625,9189.8134765625
2019-07-12,5212.7666015625,1313.96826171875,1184.83544921875,3027.982666015625,2917.446044921875,1450.0,3303.566162109375,5067.771484375,3653.295654296875,9212.2275390625
2019-07-13,5212.7666015625,1313.96826171875,1184.83544921875,3027.982666015625,2917.446044921875,1450.0,3303.566162109375,5067.771484375,3653.295654296875,9212.2275390625
2019-07-14,5212.7666015625,1313.96826171875,1184.83544921875,3027.982666015625,2917.446044921875,1450.0,3303.566162109375,5067.771484375,3653.295654296875,9212.2275390625
2019-07-15,5295.16552734375,1313.96826171875,1192.2408447265625,3041.410400390625,2944.542724609375,1450.0,3382.598876953125,5050.76611328125,3643.36865234375,9301.8837890625
2019-07-16,5277.818359375,1313.96826171875,1197.177734375,3054.838134765625,2917.446044921875,1450.0,3350.985595703125,5067.771484375,3603.658203125,9346.712890625
2019-07-17,5334.1953125,1313.96826171875,1234.203857421875,3034.696533203125,2881.31689453125,1450.0,3343.08251953125,4829.689453125,3593.7314453125,9526.02734375
2019-07-18,5329.85888671875,1313.96826171875,1302.0849609375,2987.698974609375,2836.155029296875,1450.0,3350.985595703125,4863.7001953125,3524.239013671875,9615.68359375
2019-07-19,5377.56396484375,1313.96826171875,1394.650146484375,3007.8408203125,2845.187255859375,1450.0,3374.69580078125,4829.689453125,3534.16650390625,9727.7548828125
2019-07-20,5377.56396484375,1313.96826171875,1394.650146484375,3007.8408203125,2845.187255859375,1450.0,3374.69580078125,4829.689453125,3534.16650390625,9727.7548828125
2019-07-21,5377.56396484375,1313.96826171875,1394.650146484375,3007.8408203125,2845.187255859375,1450.0,3374.69580078125,4829.689453125,3534.16650390625,9727.7548828125
2019-07-22,5455.62451171875,1313.96826171875,1481.04443359375,3021.268798828125,2809.05810546875,1450.0,3366.79248046875,4829.689453125,3514.311767578125,9548.4404296875
2019-07-23,5407.92041015625,1313.96826171875,1468.7025146484375,3014.554443359375,2781.961181640625,1425.0,3358.88916015625,4863.7001953125,3424.964599609375,9615.68359375
2019-07-24,5420.93115234375,1294.814208984375,1493.386474609375,2987.698974609375,2781.961181640625,1425.0,3311.469482421875,4880.7060546875,3345.545654296875,9481.1982421875
2019-07-25,5420.93115234375,1294.814208984375,1487.215576171875,2994.41259765625,2818.09033203125,1425.0,3327.27587890625,4965.7373046875,3375.32763671875,9593.2685546875
2019-07-26,5373.22705078125,1294.814208984375,1505.728515625,2980.98486328125,2800.025634765625,1425.0,3287.759521484375,4812.68359375,3345.545654296875,9481.1982421875
2019-07-27,5373.22705078125,1294.814208984375,1505.728515625,2980.98486328125,2800.025634765625,1425.0,3287.759521484375,4812.68359375,3345.545654296875,9481.1982421875
2019-07-28,5373.22705078125,1294.814208984375,1505.728515625,2980.98486328125,2800.025634765625,1425.0,3287.759521484375,4812.68359375,3345.545654296875,9481.1982421875
2019-07-29,5368.8896484375,1294.814208984375,1499.5576171875,2994.41259765625,2818.09033203125,1425.0,3319.372802734375,4880.7060546875,3315.76318359375,9458.7841796875
